Energy, Magnetisation
5592,-1450
5544,-1434
5576,-1440
5472,-1430
5672,-1456
5624,-1442
5656,-1452
5624,-1448
5632,-1458
5496,-1432
5416,-1418
5504,-1438
5568,-1432
5608,-1446
5608,-1448
5472,-1432
5568,-1460
5600,-1464
5608,-1482
5632,-1490
5664,-1488
5584,-1472
5424,-1440
5448,-1444
5440,-1438
5520,-1470
5432,-1432
5264,-1400
5304,-1424
5496,-1456
5672,-1488
5808,-1510
5640,-1478
5512,-1444
5576,-1466
5760,-1496
5760,-1506
5616,-1478
5648,-1484
5832,-1512
5776,-1510
5736,-1492
5784,-1502
5496,-1462
5536,-1470
5640,-1490
5688,-1494
5824,-1502
5712,-1492
5688,-1492
5808,-1518
5840,-1520
5648,-1478
5664,-1478
5408,-1414
5480,-1438
5424,-1396
5376,-1406
5528,-1434
5392,-1430
5520,-1448
5568,-1462
5648,-1480
5552,-1444
5536,-1450
5776,-1494
5824,-1522
5736,-1496
5568,-1466
5448,-1434
5512,-1448
5528,-1448
5576,-1464
5504,-1458
5496,-1446
5496,-1444
5424,-1426
5480,-1446
5576,-1454
5408,-1424
5400,-1418
5600,-1458
5600,-1460
5688,-1468
5632,-1448
5600,-1430
5520,-1426
5472,-1436
5568,-1450
5640,-1452
5672,-1474
5528,-1446
5664,-1476
5568,-1474
5592,-1472
5536,-1458
5712,-1498
5480,-1448
5488,-1452
5336,-1414
5448,-1422
5480,-1430
5560,-1462
5528,-1464
5632,-1488
5640,-1494
5736,-1502
5792,-1514
5680,-1492
5832,-1516
5736,-1496
5632,-1476
5808,-1504
5744,-1496
5624,-1480
5400,-1446
5584,-1482
5600,-1484
5640,-1482
5816,-1498
5728,-1494
5568,-1468
5696,-1492
5688,-1476
5696,-1452
5320,-1394
5352,-1384
5232,-1350
5240,-1374
5312,-1386
5448,-1400
5400,-1388
5248,-1368
5256,-1328
5432,-1380
5464,-1388
5576,-1430
5544,-1430
5512,-1428
5520,-1432
5568,-1454
5528,-1446
5776,-1500
5768,-1510
5936,-1532
5768,-1512
5776,-1510
5696,-1490
5776,-1504
5656,-1478
5656,-1478
5560,-1464
5640,-1478
5656,-1484
5632,-1480
5736,-1490
5680,-1482
5696,-1486
5616,-1478
5472,-1452
5200,-1380
5312,-1406
5248,-1380
5376,-1400
5376,-1402
5360,-1404
5352,-1408
5432,-1412
5352,-1422
5320,-1424
5368,-1428
5536,-1462
5488,-1450
5544,-1448
5480,-1438
5496,-1458
5488,-1452
5520,-1462
5520,-1452
5552,-1448
5576,-1456
5664,-1478
5720,-1486
5720,-1492
5592,-1478
5648,-1486
5464,-1460
5704,-1492
5536,-1464
5480,-1456
5632,-1466
5728,-1490
5520,-1464
5584,-1454
5552,-1456
5440,-1430
5464,-1420
5624,-1456
5584,-1468
5520,-1450
5552,-1448
5568,-1466
5640,-1486
5720,-1492
5688,-1474
5640,-1464
5568,-1448
5584,-1474
5672,-1484
5640,-1470
5648,-1474
5592,-1440
5584,-1452
5424,-1428
5224,-1386
5368,-1416
5536,-1438
5568,-1438
5552,-1448
5440,-1442
5480,-1452
5448,-1434
5480,-1438
5400,-1422
5472,-1434
5536,-1434
5592,-1428
5552,-1418
5544,-1446
5696,-1476
5688,-1482
5728,-1486
5784,-1494
5672,-1482
5704,-1496
5688,-1480
5776,-1500
5632,-1478
5824,-1516
5736,-1494
5848,-1526
5784,-1512
5760,-1496
5680,-1474
5568,-1482
5528,-1470
5576,-1458
5600,-1460
5608,-1470
5536,-1460
5552,-1474
5656,-1492
5488,-1462
5536,-1464
5552,-1458
5360,-1434
5384,-1436
5328,-1406
5344,-1394
5496,-1438
5552,-1464
5640,-1484
5696,-1486
5776,-1500
5816,-1512
5696,-1500
5624,-1480
5544,-1462
5600,-1476
5872,-1526
5848,-1510
5688,-1482
5768,-1504
5744,-1500
5776,-1492
5744,-1474
5544,-1436
5512,-1436
5640,-1454
5560,-1444
5608,-1456
5528,-1450
5424,-1438
5520,-1442
5560,-1466
5752,-1496
5744,-1500
5768,-1500
5768,-1496
5808,-1510
5864,-1522
5856,-1518
5816,-1506
5768,-1502
5704,-1490
5640,-1472
5632,-1470
5696,-1494
5776,-1508
5560,-1480
5464,-1454
5528,-1466
5528,-1456
5632,-1474
5576,-1462
5752,-1482
5656,-1458
5672,-1452
5496,-1438
5608,-1446
5440,-1422
5456,-1434
5656,-1464
5464,-1430
5624,-1460
5520,-1454
5488,-1454
5680,-1476
5680,-1474
5688,-1482
5696,-1484
5648,-1472
5504,-1436
5440,-1412
5408,-1402
5480,-1404
5472,-1404
5664,-1450
5728,-1470
5600,-1444
5576,-1434
5576,-1442
5680,-1482
5544,-1458
5776,-1494
5632,-1462
5608,-1458
5656,-1470
5472,-1452
5704,-1488
5728,-1486
5568,-1456
5608,-1466
5688,-1480
5624,-1476
5408,-1450
5488,-1450
5520,-1462
5720,-1476
5512,-1456
5384,-1432
5424,-1444
5536,-1456
5448,-1444
5424,-1446
5552,-1450
5616,-1460
5768,-1496
5808,-1502
5696,-1490
5736,-1504
5712,-1504
5704,-1498
5728,-1496
5872,-1524
5832,-1502
5680,-1476
5712,-1486
5696,-1484
5720,-1486
5520,-1446
5296,-1414
5496,-1444
5336,-1412
5512,-1456
5664,-1470
5632,-1480
5656,-1490
5592,-1476
5488,-1464
5528,-1474
5624,-1464
5504,-1446
5640,-1470
5648,-1482
5488,-1444
5432,-1430
5552,-1442
5496,-1432
5456,-1442
5672,-1488
5680,-1490
5688,-1496
5672,-1490
5696,-1474
5560,-1448
5552,-1440
5472,-1408
5424,-1406
5464,-1416
5456,-1416
5456,-1426
5504,-1426
5600,-1454
5592,-1464
5560,-1454
5672,-1468
5536,-1444
5512,-1430
5208,-1378
5256,-1376
5280,-1392
5568,-1456
5424,-1448
5448,-1444
5432,-1436
5480,-1438
5568,-1438
5392,-1402
5328,-1402
5224,-1390
5336,-1424
5328,-1400
5496,-1448
5536,-1466
5576,-1464
5528,-1458
5680,-1470
5696,-1482
5592,-1466
5480,-1450
5584,-1446
5512,-1440
5544,-1446
5528,-1444
5552,-1444
5328,-1418
5472,-1444
5400,-1438
5512,-1454
5536,-1452
5544,-1466
5528,-1466
5456,-1444
5448,-1452
5472,-1420
5408,-1390
5400,-1392
5496,-1404
5520,-1420
5416,-1416
5512,-1438
5528,-1454
5736,-1480
5560,-1462
5480,-1448
5456,-1440
5592,-1476
5640,-1478
5624,-1470
5560,-1472
5456,-1448
5480,-1460
5560,-1472
5664,-1484
5440,-1450
5408,-1450
5504,-1446
5544,-1468
5752,-1502
5720,-1502
5704,-1494
5504,-1464
5496,-1454
5640,-1462
5640,-1460
5624,-1476
5776,-1512
5720,-1496
5664,-1476
5600,-1464
5792,-1494
5688,-1486
5640,-1486
5656,-1486
5680,-1482
5672,-1480
5848,-1512
5816,-1504
5712,-1494
5736,-1494
5496,-1444
5536,-1474
5400,-1438
5696,-1488
5856,-1522
5784,-1504
5800,-1496
5640,-1478
5632,-1484
5608,-1486
5856,-1518
5768,-1510
5808,-1514
5816,-1516
5808,-1516
5840,-1508
5704,-1492
5632,-1490
5536,-1456
5704,-1496
5600,-1470
5616,-1478
5744,-1492
5720,-1494
5744,-1496
5704,-1488
5688,-1476
5432,-1436
5552,-1466
5768,-1508
5600,-1486
5688,-1490
5800,-1510
5776,-1510
5768,-1508
5832,-1512
5808,-1508
5544,-1448
5584,-1460
5616,-1462
5520,-1454
5624,-1470
5584,-1466
5544,-1454
5648,-1478
5512,-1452
5504,-1456
5576,-1456
5648,-1470
5624,-1456
5656,-1468
5512,-1432
5440,-1414
5488,-1444
5656,-1452
5560,-1450
5584,-1474
5832,-1506
5744,-1502
5648,-1484
5672,-1492
5680,-1490
5752,-1500
5864,-1518
5696,-1496
5656,-1486
5704,-1500
5768,-1506
5624,-1482
5712,-1498
5760,-1494
5712,-1494
5656,-1480
5528,-1454
5624,-1472
5640,-1492
5592,-1480
5664,-1488
5672,-1490
5736,-1504
5760,-1508
5720,-1498
5568,-1466
5520,-1460
5616,-1470
5584,-1462
5536,-1466
5600,-1482
5432,-1462
5448,-1440
5520,-1428
5448,-1430
5520,-1436
5680,-1470
5432,-1396
5400,-1398
5496,-1426
5360,-1398
5480,-1452
5576,-1466
5656,-1478
5776,-1488
5752,-1494
5752,-1482
5632,-1464
5720,-1476
5584,-1462
5608,-1448
5544,-1444
5624,-1452
5472,-1442
5408,-1420
5560,-1446
5688,-1478
5648,-1482
5560,-1458
5416,-1438
5552,-1468
5600,-1472
5776,-1502
5704,-1494
5592,-1470
5832,-1508
5592,-1482
5616,-1488
5520,-1466
5504,-1452
5592,-1470
5512,-1460
5456,-1446
5640,-1486
5536,-1450
5568,-1454
5640,-1456
5512,-1430
5376,-1406
5576,-1434
5480,-1428
5440,-1416
5520,-1430
5464,-1386
5488,-1358
5336,-1346
5320,-1328
5248,-1310
5392,-1360
5328,-1332
5416,-1360
5440,-1364
5344,-1378
5232,-1354
5312,-1380
5400,-1388
5376,-1398
5240,-1384
5344,-1388
5408,-1424
5376,-1412
5184,-1358
5400,-1442
5664,-1484
5632,-1482
5496,-1462
5592,-1464
5424,-1432
5344,-1408
5584,-1454
5600,-1448
5240,-1400
5368,-1404
5456,-1434
5552,-1446
5592,-1446
5648,-1450
5560,-1450
5528,-1458
5568,-1462
5512,-1454
5656,-1478
5608,-1474
5696,-1478
5624,-1466
5576,-1462
5664,-1482
5664,-1486
5648,-1480
5944,-1526
5872,-1518
5824,-1520
5680,-1498
5616,-1476
5568,-1464
5608,-1468
5760,-1484
5672,-1480
5744,-1484
5680,-1486
5584,-1464
5768,-1510
5632,-1472
5744,-1494
5440,-1456
5544,-1458
5608,-1470
5616,-1460
5624,-1456
5640,-1480
5792,-1506
5768,-1496
5664,-1492
5528,-1462
5624,-1474
5672,-1486
5768,-1492
5752,-1496
5808,-1512
5736,-1500
5728,-1492
5616,-1482
5560,-1476
5624,-1472
5608,-1468
5608,-1476
5696,-1492
5624,-1486
5536,-1480
5568,-1460
5496,-1434
5656,-1446
5624,-1446
5424,-1416
5392,-1424
5520,-1444
5464,-1434
5456,-1424
5488,-1420
5688,-1468
5696,-1476
5640,-1456
5752,-1484
5640,-1464
5664,-1454
5584,-1428
5368,-1398
5536,-1424
5544,-1410
5592,-1400
5368,-1366
5352,-1378
5416,-1386
5280,-1352
5304,-1376
5376,-1362
5344,-1372
5296,-1362
5384,-1364
5600,-1398
5632,-1388
5496,-1362
5528,-1360
5536,-1344
5544,-1354
5480,-1344
5568,-1346
5664,-1400
5584,-1396
5552,-1400
5592,-1406
5648,-1406
5536,-1378
5664,-1382
5672,-1424
5680,-1430
5600,-1428
5600,-1404
5448,-1374
5664,-1402
5464,-1366
5504,-1382
5400,-1362
5480,-1380
5424,-1360
5440,-1372
5360,-1368
5184,-1360
5280,-1372
5456,-1378
5456,-1388
5520,-1396
5552,-1410
5472,-1416
5472,-1422
5528,-1448
5464,-1442
5592,-1436
5496,-1412
5464,-1420
5200,-1396
5424,-1432
5536,-1458
5512,-1440
5536,-1438
5672,-1456
5608,-1466
5664,-1466
5808,-1502
5776,-1508
5616,-1476
5784,-1506
5776,-1504
5648,-1482
5640,-1468
5728,-1494
5408,-1444
5608,-1482
5704,-1498
5720,-1496
5832,-1510
5840,-1506
5824,-1510
5712,-1506
5720,-1498
5712,-1498
5608,-1474
5520,-1454
5488,-1442
5456,-1440
5648,-1474
5504,-1448
5768,-1504
5648,-1478
5856,-1494
5640,-1466
5736,-1470
5512,-1426
5440,-1414
5592,-1456
5432,-1450
5512,-1464
5496,-1464
5688,-1470
5736,-1480
5696,-1476
5728,-1484
5648,-1470
5528,-1450
5704,-1476
5816,-1510
5792,-1516
5816,-1516
5792,-1506
5632,-1484
5600,-1460
5504,-1464
5496,-1462
5584,-1454
5600,-1466
5592,-1458
5608,-1470
5624,-1488
5648,-1478
5552,-1464
5712,-1484
5576,-1442
5448,-1424
5336,-1408
5296,-1418
5328,-1406
5432,-1426
5472,-1438
5592,-1446
5560,-1454
5592,-1478
5744,-1508
5704,-1498
5752,-1490
5752,-1494
5632,-1484
5880,-1524
5776,-1508
5696,-1498
5728,-1490
5720,-1484
5792,-1504
5768,-1498
5776,-1500
5792,-1496
5736,-1504
5528,-1464
5664,-1484
5552,-1464
5528,-1456
5536,-1456
5552,-1450
5528,-1446
5400,-1432
5552,-1464
5560,-1458
5480,-1440
5360,-1424
5464,-1444
5616,-1462
5520,-1466
5584,-1476
5696,-1492
5664,-1478
5720,-1488
5472,-1454
5552,-1464
5440,-1456
5392,-1434
5584,-1480
5400,-1442
5552,-1458
5512,-1466
5608,-1464
5600,-1464
5712,-1490
5728,-1502
5720,-1494
5656,-1468
5544,-1444
5528,-1436
5712,-1460
5520,-1438
5720,-1470
5696,-1462
5376,-1416
5416,-1418
5664,-1466
5544,-1470
5736,-1498
5712,-1498
5696,-1492
5664,-1486
5592,-1464
5536,-1458
5472,-1458
5600,-1468
5800,-1488
5832,-1496
5768,-1486
5760,-1498
5744,-1498
5832,-1506
5752,-1498
5792,-1510
5952,-1534
5536,-1470
5456,-1444
5424,-1432
5440,-1444
5640,-1478
5752,-1496
5624,-1468
5752,-1492
5800,-1484
5680,-1472
5704,-1470
5736,-1474
5760,-1480
5800,-1480
5864,-1488
5808,-1478
5728,-1468
5624,-1458
5656,-1466
5504,-1452
5512,-1450
5584,-1460
5648,-1478
5768,-1498
5696,-1498
5544,-1472
5448,-1450
5488,-1454
5528,-1458
5488,-1446
5528,-1452
5376,-1426
5632,-1480
5592,-1466
5576,-1474
5696,-1494
5464,-1458
5736,-1486
5800,-1498
5768,-1502
5504,-1462
5656,-1484
5664,-1486
5664,-1478
5632,-1452
5720,-1484
5640,-1472
5576,-1466
5688,-1480
5648,-1488
5824,-1506
5784,-1514
5760,-1492
5720,-1488
5728,-1482
5648,-1482
5720,-1486
5552,-1452
5520,-1462
5528,-1444
5560,-1448
5624,-1462
5664,-1488
5592,-1482
5496,-1460
5504,-1450
5400,-1438
5336,-1420
5368,-1406
5456,-1436
5424,-1410
5392,-1402
5384,-1400
5584,-1414
5440,-1398
5536,-1438
5464,-1430
5704,-1482
5496,-1434
5576,-1462
5536,-1442
5464,-1400
5448,-1410
5464,-1428
5472,-1420
5408,-1416
5520,-1440
5480,-1440
5408,-1422
5536,-1446
5480,-1448
5472,-1424
5464,-1432
5680,-1460
5760,-1488
5776,-1498
5656,-1480
5760,-1502
5840,-1518
5640,-1490
5880,-1524
5880,-1524
5720,-1496
5648,-1488
5632,-1482
5600,-1460
5576,-1460
5504,-1436
5520,-1440
5616,-1446
5640,-1446
5528,-1408
5424,-1406
5536,-1414
5504,-1384
5288,-1346
5496,-1370
5520,-1388
5240,-1346
5408,-1384
5488,-1388
5400,-1394
5376,-1400
5296,-1380
5544,-1444
5640,-1458
5504,-1446
5632,-1446
5440,-1436
5424,-1428
5512,-1440
5528,-1440
5448,-1434
5448,-1442
5736,-1496
5704,-1486
5584,-1474
5472,-1442
5544,-1454
5616,-1468
5784,-1504
5640,-1480
5672,-1490
5768,-1500
5512,-1454
5448,-1432
5632,-1462
5640,-1466
5624,-1474
5632,-1462
5496,-1450
5504,-1446
5520,-1446
5608,-1450
5576,-1448
5512,-1436
5424,-1402
5560,-1454
5640,-1484
5512,-1460
5624,-1472
5544,-1456
5456,-1436
5656,-1464
5704,-1478
5608,-1482
5728,-1504
5616,-1480
5752,-1494
5800,-1510
5664,-1484
5824,-1516
5736,-1506
5672,-1486
5536,-1474
5672,-1484
5456,-1446
5560,-1462
5688,-1494
5736,-1496
5816,-1498
5736,-1494
5584,-1474
5656,-1468
5488,-1456
5600,-1478
5656,-1486
5632,-1474
5504,-1456
5632,-1470
5584,-1458
5632,-1464
5616,-1458
5416,-1408
5440,-1430
5256,-1388
5616,-1448
5504,-1434
5456,-1416
5568,-1454
5648,-1486
5536,-1470
5760,-1498
5728,-1486
5744,-1490
5752,-1492
5536,-1452
5736,-1488
5704,-1496
5520,-1452
5712,-1502
5856,-1518
5776,-1510
5712,-1490
5712,-1494
5744,-1504
5792,-1508
5864,-1518
5688,-1482
5600,-1458
5464,-1440
5544,-1450
5592,-1456
5576,-1462
5576,-1474
5664,-1482
5672,-1480
5800,-1502
5680,-1480
5648,-1478
5608,-1472
5816,-1510
5808,-1496
5600,-1470
5672,-1478
5616,-1478
5616,-1478
5872,-1524
5664,-1482
5616,-1464
5536,-1458
5544,-1424
5472,-1422
5560,-1458
5712,-1488
5592,-1468
5584,-1462
5528,-1450
5776,-1500
5560,-1450
5600,-1462
5584,-1438
5680,-1494
5616,-1468
5640,-1484
5560,-1470
5400,-1430
5488,-1446
5480,-1448
5496,-1436
5424,-1430
5376,-1408
5464,-1428
5544,-1434
5352,-1394
5432,-1382
5392,-1396
5632,-1440
5568,-1426
5344,-1394
5504,-1422
5408,-1394
5360,-1396
5496,-1414
5416,-1414
5568,-1432
5464,-1412
5352,-1382
5312,-1394
5232,-1372
5136,-1356
5232,-1372
5456,-1416
5576,-1450
5632,-1456
5536,-1448
5464,-1418
5376,-1410
5416,-1406
5392,-1402
5288,-1376
5368,-1410
5544,-1446
5472,-1436
5528,-1448
5752,-1488
5680,-1480
5696,-1482
5728,-1492
5512,-1452
5576,-1454
5704,-1470
5808,-1488
5784,-1496
5744,-1490
5600,-1460
5448,-1426
5424,-1416
5376,-1418
5304,-1406
5544,-1436
5528,-1418
5424,-1374
5456,-1378
5664,-1448
5408,-1398
5328,-1382
5296,-1378
5080,-1322
5048,-1340
5136,-1388
5248,-1400
5280,-1420
5296,-1414
5432,-1428
5528,-1450
5608,-1456
5640,-1470
5608,-1460
5544,-1434
5712,-1466
5720,-1480
5800,-1508
5560,-1466
5624,-1474
5600,-1474
5592,-1458
5640,-1474
5608,-1492
5608,-1490
5616,-1478
5448,-1452
5656,-1490
5712,-1488
5568,-1450
5584,-1456
5600,-1456
5672,-1470
5800,-1494
5896,-1508
5864,-1518
5760,-1496
5816,-1510
5648,-1472
5696,-1474
5576,-1476
5648,-1486
5840,-1504
5680,-1496
5744,-1502
5760,-1504
5728,-1500
5728,-1494
5648,-1478
5744,-1500
5656,-1490
5728,-1496
5776,-1506
5696,-1496
5648,-1480
5544,-1462
5616,-1466
5648,-1480
5616,-1474
5616,-1468
5600,-1448
5400,-1424
5560,-1442
5488,-1442
5784,-1484
5568,-1464
5528,-1466
5536,-1460
5432,-1430
5576,-1450
5520,-1444
5496,-1438
5520,-1462
5392,-1430
5624,-1472
5680,-1488
5688,-1482
5792,-1506
5744,-1500
5728,-1496
5816,-1508
5688,-1474
5744,-1482
5624,-1462
5424,-1450
5528,-1450
5832,-1498
5768,-1498
5640,-1454
5544,-1440
5448,-1410
5408,-1414
5440,-1426
5536,-1452
5664,-1458
5488,-1418
5664,-1450
5464,-1410
5472,-1392
5608,-1430
5512,-1430
5368,-1402
5392,-1426
5504,-1426
5424,-1422
5448,-1444
5400,-1420
5456,-1438
5352,-1430
5552,-1446
5552,-1428
5688,-1464
5688,-1454
5720,-1446
5656,-1426
5504,-1408
5464,-1422
5240,-1374
5192,-1362
5088,-1334
5304,-1394
5256,-1390
5312,-1404
5552,-1448
5536,-1456
5672,-1468
5528,-1454
5728,-1488
5768,-1490
5640,-1478
5640,-1472
5720,-1496
5800,-1510
5864,-1512
5640,-1486
5640,-1468
5664,-1472
5600,-1466
5728,-1472
5752,-1474
5752,-1482
5624,-1452
5592,-1438
5688,-1474
5544,-1458
5568,-1466
5560,-1456
5640,-1466
5624,-1480
5728,-1492
5632,-1486
5504,-1452
5560,-1464
5464,-1448
5400,-1440
5600,-1468
5712,-1492
5672,-1490
5608,-1474
5712,-1494
5720,-1490
5760,-1502
5784,-1498
5688,-1482
5632,-1486
5688,-1492
5760,-1504
5696,-1486
5640,-1476
5696,-1492
5792,-1510
5808,-1510
5784,-1512
5728,-1500
5688,-1486
5560,-1472
5656,-1478
5560,-1476
5424,-1454
5352,-1438
5488,-1434
5472,-1430
5544,-1434
5472,-1434
5352,-1398
5528,-1442
5448,-1430
5504,-1410
5592,-1440
5504,-1424
5408,-1406
5360,-1396
5624,-1444
5528,-1414
5480,-1404
5416,-1410
5416,-1410
5360,-1414
5608,-1470
5600,-1468
5728,-1492
5736,-1486
5776,-1496
5520,-1466
5624,-1476
5624,-1472
5624,-1480
5744,-1496
5648,-1490
5712,-1496
5632,-1482
5600,-1456
5608,-1438
5592,-1426
5536,-1454
5832,-1504
5808,-1500
5544,-1476
5624,-1482
5608,-1470
5576,-1470
5536,-1446
5576,-1454
5504,-1438
5528,-1464
5616,-1480
5536,-1458
5552,-1474
5640,-1486
5664,-1480
5704,-1494
5496,-1466
5552,-1462
5704,-1492
5640,-1476
5616,-1472
5488,-1440
5448,-1424
5304,-1418
5440,-1448
5448,-1442
5568,-1474
5640,-1472
5648,-1474
5640,-1470
5456,-1436
5544,-1448
5472,-1452
5512,-1446
5720,-1490
5648,-1480
5584,-1472
5552,-1472
5544,-1456
5560,-1458
5536,-1462
5632,-1468
5696,-1472
5672,-1472
5688,-1484
5544,-1448
5560,-1464
5456,-1438
5640,-1488
5560,-1466
5624,-1472
5792,-1496
5808,-1506
5448,-1438
5512,-1446
5536,-1454
5680,-1482
5544,-1460
5608,-1478
5512,-1450
5536,-1444
5528,-1450
5488,-1456
5488,-1446
5384,-1432
5504,-1450
5632,-1478
5664,-1484
5568,-1460
5608,-1466
5584,-1460
5648,-1474
5752,-1490
5672,-1484
5816,-1506
5720,-1494
5544,-1466
5512,-1448
5704,-1484
5680,-1486
5696,-1476
5624,-1480
5616,-1476
5584,-1476
5400,-1446
5448,-1442
5584,-1462
5736,-1500
5496,-1436
