Energy, Magnetisation
5840,-1506
5872,-1520
5888,-1508
5760,-1496
5792,-1512
5880,-1520
5952,-1538
5928,-1530
6072,-1544
6032,-1544
6032,-1546
6048,-1546
6176,-1568
6128,-1562
5832,-1518
5976,-1538
6104,-1556
6064,-1554
6064,-1552
5960,-1538
6016,-1540
5976,-1532
6064,-1550
5976,-1540
5752,-1504
5832,-1510
5824,-1510
5768,-1496
5816,-1514
5840,-1516
5824,-1506
5664,-1476
5696,-1474
5728,-1474
5800,-1468
5856,-1484
5800,-1496
5688,-1476
5808,-1498
5848,-1512
5808,-1502
5648,-1466
5720,-1490
5824,-1512
5928,-1526
5872,-1518
5888,-1522
5776,-1492
5808,-1498
5848,-1508
5856,-1514
5816,-1512
5936,-1516
5840,-1510
5816,-1516
5992,-1540
5960,-1528
5856,-1518
5888,-1524
5992,-1546
5960,-1534
5952,-1530
5776,-1506
5744,-1488
5928,-1520
5784,-1502
5872,-1518
5952,-1530
5944,-1524
5824,-1516
5896,-1528
5984,-1542
5960,-1534
5904,-1528
6032,-1550
6000,-1542
5880,-1528
5920,-1532
5752,-1508
5776,-1496
5728,-1494
5752,-1498
5728,-1492
5864,-1520
5896,-1530
5888,-1526
5832,-1518
5984,-1534
5992,-1544
6024,-1546
5856,-1522
5816,-1512
5944,-1526
5840,-1506
5856,-1518
5816,-1512
5704,-1494
5816,-1510
5840,-1512
5856,-1518
6016,-1540
6072,-1556
6048,-1550
5912,-1524
6016,-1546
6032,-1544
6072,-1548
6112,-1560
6096,-1560
5992,-1542
5872,-1516
5888,-1508
5744,-1496
5768,-1500
5632,-1474
5720,-1488
5856,-1510
5792,-1514
5824,-1514
5880,-1518
5768,-1506
5888,-1518
5848,-1502
5968,-1538
5968,-1526
5720,-1498
5736,-1494
5888,-1520
5864,-1512
5880,-1520
5984,-1526
5856,-1518
5784,-1508
5928,-1522
5776,-1494
5824,-1502
5872,-1514
6016,-1536
5968,-1530
6008,-1536
5880,-1528
5912,-1530
5888,-1528
5816,-1518
5896,-1518
5888,-1524
5936,-1526
6024,-1542
5984,-1538
6032,-1540
5888,-1524
6016,-1544
6016,-1540
6136,-1552
5984,-1538
6048,-1550
5920,-1524
5840,-1518
5744,-1500
5760,-1500
5784,-1506
6000,-1540
6024,-1546
5936,-1538
6016,-1548
6000,-1546
6024,-1550
6120,-1552
6080,-1550
6072,-1552
6032,-1550
6016,-1548
6016,-1542
6008,-1546
6016,-1540
6040,-1542
5976,-1538
5888,-1518
5904,-1524
5768,-1506
5912,-1524
5768,-1508
5856,-1514
5800,-1498
5936,-1524
5888,-1522
5824,-1518
5968,-1538
5928,-1524
5936,-1524
6016,-1534
5888,-1516
5944,-1532
5928,-1526
5864,-1506
5856,-1514
5768,-1504
5896,-1526
5928,-1530
5808,-1510
5992,-1540
5944,-1532
5848,-1520
5816,-1514
5880,-1524
5960,-1542
6112,-1560
6096,-1558
6072,-1550
6040,-1544
6128,-1562
5984,-1534
5952,-1532
6000,-1542
6032,-1544
5744,-1508
5760,-1508
5944,-1534
5880,-1530
6008,-1542
5888,-1524
5792,-1510
5760,-1504
5928,-1532
6024,-1550
5832,-1518
5840,-1518
5832,-1518
5864,-1528
5832,-1516
5680,-1492
5664,-1480
5800,-1504
5816,-1506
5904,-1518
6016,-1528
5976,-1516
5912,-1512
6000,-1522
6000,-1524
6024,-1538
5968,-1530
5944,-1526
6000,-1536
6032,-1540
6008,-1538
6000,-1542
5848,-1502
5840,-1510
5768,-1498
5832,-1514
5752,-1500
5792,-1504
5808,-1496
5928,-1528
5800,-1506
5792,-1498
5632,-1476
5744,-1498
5752,-1504
5856,-1524
6056,-1548
5912,-1530
5872,-1526
5920,-1530
5840,-1518
5824,-1508
5808,-1512
5864,-1520
5888,-1526
5888,-1520
5952,-1530
5944,-1534
5848,-1520
5896,-1528
5952,-1530
5888,-1526
5840,-1524
5992,-1542
5928,-1526
6008,-1546
5920,-1522
6008,-1538
5976,-1532
6048,-1548
5784,-1504
5848,-1516
5784,-1506
5912,-1526
5920,-1524
5912,-1528
5840,-1520
5896,-1524
5920,-1528
5864,-1512
5848,-1518
5712,-1492
5816,-1494
5968,-1528
5968,-1530
5912,-1520
5752,-1488
5840,-1494
5680,-1470
5832,-1502
5984,-1538
6008,-1542
5984,-1534
6088,-1554
6032,-1540
6072,-1552
5984,-1542
6000,-1540
6176,-1568
6120,-1564
6048,-1552
5936,-1530
5968,-1540
6024,-1540
5944,-1530
5928,-1528
5888,-1524
5816,-1514
5792,-1498
5976,-1542
5992,-1542
6120,-1562
6016,-1548
6032,-1546
6000,-1540
6048,-1552
6040,-1550
6096,-1560
6160,-1568
5992,-1546
5976,-1534
5880,-1516
5888,-1528
5976,-1538
5920,-1528
5904,-1520
5856,-1512
5928,-1526
5840,-1510
5776,-1506
5896,-1518
6064,-1540
6056,-1550
6072,-1554
6072,-1550
5984,-1544
5936,-1538
5888,-1528
5712,-1502
5840,-1520
5792,-1510
5760,-1490
5856,-1512
5824,-1514
5864,-1524
6032,-1544
6064,-1554
5968,-1540
5936,-1536
5800,-1514
5960,-1538
5912,-1528
5952,-1538
5816,-1516
5824,-1508
5896,-1524
5832,-1516
5920,-1526
5952,-1532
5920,-1530
5904,-1530
5920,-1524
5960,-1534
6024,-1540
6016,-1538
6112,-1558
5992,-1540
6024,-1546
5992,-1530
5928,-1532
5912,-1530
5952,-1540
5856,-1524
5896,-1528
6056,-1554
6056,-1550
5976,-1538
5896,-1528
6032,-1548
6088,-1556
6000,-1544
5992,-1538
5832,-1516
5896,-1520
5864,-1520
5976,-1530
5792,-1488
5888,-1512
5888,-1518
5888,-1518
5968,-1536
6024,-1548
6000,-1542
5984,-1534
6024,-1536
5912,-1526
5928,-1520
5720,-1500
5704,-1494
5896,-1518
5984,-1534
6032,-1534
5976,-1526
6032,-1532
5896,-1514
6080,-1548
6024,-1546
5976,-1538
5920,-1534
6056,-1550
5992,-1536
5944,-1536
5960,-1538
6032,-1548
6008,-1548
6008,-1544
5984,-1542
5992,-1544
5976,-1536
5896,-1528
5976,-1540
6008,-1542
5896,-1526
5832,-1516
5944,-1536
6064,-1554
5984,-1540
5808,-1512
5840,-1522
5768,-1492
5840,-1508
5896,-1520
5992,-1524
5840,-1486
5808,-1472
5824,-1490
5768,-1484
5776,-1486
5704,-1484
5856,-1498
5848,-1500
5888,-1514
5856,-1514
5928,-1530
6016,-1548
5936,-1534
5992,-1542
5992,-1546
5936,-1538
5936,-1536
5856,-1518
5960,-1522
6024,-1538
5912,-1524
6056,-1540
5984,-1530
5912,-1530
6032,-1552
6088,-1560
6008,-1542
5992,-1544
5976,-1540
6024,-1546
6040,-1548
6080,-1554
6160,-1568
6080,-1556
6056,-1546
5944,-1534
5976,-1536
5952,-1522
5840,-1518
5808,-1510
6016,-1546
5928,-1536
5872,-1520
5824,-1518
5872,-1526
5864,-1524
5864,-1510
5824,-1510
5856,-1512
5872,-1518
6008,-1542
6040,-1546
6072,-1546
6080,-1546
6000,-1538
5864,-1522
5832,-1514
5936,-1536
6120,-1562
6112,-1560
6144,-1564
6024,-1552
6016,-1548
6088,-1558
6112,-1558
5880,-1522
5776,-1512
5968,-1536
5984,-1540
5936,-1530
6008,-1538
6008,-1542
5912,-1520
5960,-1518
5856,-1514
5952,-1524
6040,-1542
6024,-1548
5992,-1540
5864,-1522
5904,-1522
5880,-1520
5888,-1514
5992,-1538
5816,-1518
5848,-1516
5864,-1514
5960,-1536
5920,-1528
5968,-1520
6040,-1528
6016,-1538
5904,-1524
5920,-1522
5936,-1524
5832,-1520
5968,-1534
6008,-1544
6040,-1546
5888,-1524
6064,-1548
6096,-1558
6016,-1544
6048,-1550
6064,-1550
5944,-1522
5872,-1508
5952,-1532
5968,-1532
5928,-1526
5928,-1526
6056,-1554
5984,-1540
6080,-1552
6040,-1550
5952,-1536
5936,-1528
5984,-1542
6008,-1542
6000,-1546
5880,-1526
5936,-1536
6008,-1544
5960,-1538
6088,-1550
6040,-1546
5936,-1536
5944,-1532
5992,-1544
5992,-1536
6040,-1546
6024,-1540
5928,-1522
5888,-1514
5872,-1512
6024,-1542
6040,-1544
5864,-1518
5912,-1530
5856,-1518
5936,-1530
6000,-1532
5944,-1532
5920,-1534
5848,-1522
6064,-1550
6128,-1560
5936,-1528
5848,-1518
5856,-1512
5728,-1490
5776,-1498
5856,-1520
5936,-1522
5968,-1534
6016,-1546
5936,-1530
5976,-1536
5920,-1522
6000,-1530
5984,-1524
5984,-1536
5944,-1534
5912,-1530
5928,-1534
6032,-1548
6176,-1566
6128,-1558
5888,-1528
5824,-1516
5832,-1500
5880,-1524
5768,-1512
5912,-1532
5952,-1532
6048,-1550
6024,-1548
5960,-1544
6024,-1550
5960,-1538
5880,-1524
5992,-1546
6064,-1552
6040,-1550
5952,-1538
5928,-1536
5880,-1528
5912,-1532
5928,-1534
6048,-1550
5920,-1534
5952,-1528
5952,-1530
6000,-1530
5928,-1516
5856,-1498
5760,-1484
5744,-1490
5824,-1502
5832,-1502
5864,-1516
5896,-1528
6016,-1544
5904,-1526
5848,-1508
5944,-1530
5984,-1530
5944,-1520
5904,-1526
5880,-1524
5736,-1498
5768,-1498
5824,-1506
5824,-1514
5944,-1532
5800,-1510
5864,-1516
5888,-1520
5952,-1536
5944,-1536
5944,-1536
5888,-1526
5968,-1542
6064,-1554
5960,-1540
5904,-1524
5896,-1524
5936,-1526
5880,-1524
5832,-1516
5856,-1514
5824,-1506
5832,-1518
6048,-1548
6016,-1546
6088,-1548
6128,-1558
6064,-1548
6040,-1542
6048,-1546
5880,-1532
5848,-1522
5864,-1518
5880,-1520
5952,-1522
5888,-1508
5952,-1512
6024,-1522
5992,-1516
5976,-1530
5808,-1500
5936,-1528
5888,-1518
5832,-1506
5872,-1518
5920,-1524
5792,-1504
5760,-1496
5816,-1516
5944,-1532
5960,-1536
5936,-1534
5992,-1542
6048,-1546
5944,-1522
5856,-1518
6024,-1544
6016,-1548
6040,-1544
5952,-1528
5976,-1542
5896,-1532
5936,-1532
5936,-1524
6016,-1522
5984,-1528
5952,-1534
5880,-1526
5928,-1516
5952,-1518
5992,-1538
5968,-1538
6024,-1546
5856,-1524
5952,-1540
6016,-1546
5968,-1530
5816,-1502
6008,-1544
5928,-1534
6000,-1538
6048,-1554
6136,-1562
6032,-1540
6096,-1562
6056,-1552
6000,-1548
6064,-1548
6008,-1546
5952,-1530
6016,-1542
5984,-1538
6080,-1550
6160,-1570
6096,-1558
6096,-1556
5872,-1526
5792,-1506
5880,-1522
5928,-1534
5920,-1532
6080,-1554
6080,-1552
6120,-1558
5944,-1534
5936,-1536
5960,-1530
5856,-1518
5856,-1522
5792,-1508
5680,-1492
5736,-1500
5896,-1520
5928,-1522
6080,-1550
5952,-1532
5920,-1520
5960,-1530
5976,-1532
6064,-1556
6032,-1546
6040,-1546
5936,-1530
5920,-1526
5936,-1534
5840,-1500
5808,-1486
5888,-1498
5864,-1520
6000,-1534
5784,-1512
5752,-1506
5832,-1510
5872,-1518
5816,-1508
6032,-1550
5936,-1534
5792,-1510
5784,-1508
5848,-1502
5816,-1502
5752,-1494
5832,-1508
5824,-1492
5832,-1504
5960,-1528
5984,-1530
6040,-1550
6064,-1554
6016,-1540
6112,-1562
6024,-1548
6032,-1546
5984,-1544
5928,-1536
6000,-1548
5928,-1534
5816,-1518
5936,-1526
5968,-1538
6128,-1562
6064,-1554
5912,-1526
5928,-1528
5944,-1524
5880,-1520
5872,-1520
5824,-1510
5792,-1510
5992,-1534
6072,-1556
5976,-1536
5992,-1544
6016,-1550
5816,-1522
5872,-1526
5984,-1540
6096,-1554
6144,-1566
6064,-1552
5888,-1518
5696,-1486
5680,-1476
5744,-1496
5816,-1502
5880,-1516
5920,-1524
5936,-1534
5840,-1518
5896,-1522
5808,-1506
5632,-1480
5808,-1508
5776,-1504
5872,-1520
6008,-1544
5952,-1528
5952,-1522
5984,-1542
6064,-1554
5904,-1520
5864,-1520
5960,-1536
5904,-1532
6032,-1546
5944,-1538
6016,-1550
5968,-1538
6008,-1546
5928,-1528
5968,-1534
5976,-1542
5888,-1516
5880,-1516
5984,-1536
5848,-1518
5912,-1524
6048,-1546
6016,-1544
5904,-1526
5976,-1540
6008,-1540
5880,-1524
5880,-1526
5952,-1530
5856,-1516
5888,-1512
6032,-1546
6064,-1554
5976,-1542
5952,-1538
5920,-1532
5952,-1538
5912,-1532
5904,-1530
6088,-1554
6016,-1546
5976,-1538
6016,-1546
6032,-1540
5912,-1532
6064,-1546
5944,-1530
5952,-1532
5912,-1522
5984,-1520
5904,-1506
5832,-1510
6056,-1548
6032,-1548
6000,-1540
5992,-1546
5984,-1538
5984,-1530
5808,-1512
5744,-1502
5848,-1498
5656,-1466
5792,-1474
5792,-1482
5992,-1506
5888,-1498
5840,-1502
5792,-1506
5968,-1532
5984,-1540
5960,-1538
5880,-1528
6008,-1542
5968,-1542
5920,-1534
5960,-1536
5816,-1514
5880,-1510
5984,-1538
6008,-1540
5928,-1532
6048,-1540
5936,-1526
5824,-1510
5840,-1522
5888,-1534
6032,-1548
5912,-1526
6048,-1548
5928,-1536
6024,-1550
5880,-1520
5784,-1508
5872,-1520
5896,-1524
6000,-1544
6048,-1552
6088,-1558
6056,-1546
6008,-1538
5968,-1536
5984,-1536
5792,-1514
5864,-1524
5960,-1534
5976,-1534
5952,-1534
6032,-1548
6016,-1544
5920,-1530
5920,-1530
5960,-1526
5936,-1524
5976,-1540
5976,-1542
5960,-1536
6016,-1546
6032,-1548
6016,-1544
5864,-1522
5976,-1534
5944,-1530
5888,-1516
5784,-1496
5912,-1526
5824,-1514
5896,-1516
5960,-1538
6064,-1548
5976,-1538
5848,-1512
5848,-1514
5736,-1492
5920,-1522
5840,-1510
6024,-1548
5928,-1534
5904,-1528
6008,-1540
6008,-1540
6024,-1546
5880,-1526
6080,-1558
6136,-1566
6072,-1554
5816,-1520
5896,-1526
5896,-1524
5928,-1530
5928,-1530
5816,-1510
5760,-1502
5840,-1510
5904,-1520
5928,-1524
5760,-1514
5808,-1516
5872,-1522
5936,-1528
5928,-1522
5864,-1522
5856,-1524
5992,-1542
5856,-1524
5840,-1518
5936,-1530
5904,-1526
6000,-1532
5920,-1532
6024,-1548
5984,-1538
5960,-1534
6040,-1550
5920,-1524
5848,-1510
5880,-1506
5752,-1488
5752,-1486
5896,-1504
5872,-1500
5776,-1498
5952,-1520
5928,-1528
6088,-1558
5872,-1526
5960,-1530
6024,-1538
6160,-1564
6064,-1554
5984,-1530
5992,-1530
5904,-1520
5840,-1522
5752,-1504
5672,-1496
5568,-1476
5576,-1470
5776,-1502
5960,-1532
5944,-1524
5928,-1516
5952,-1524
5840,-1508
5896,-1518
5976,-1538
6024,-1550
6072,-1558
5920,-1532
5856,-1524
5976,-1538
5976,-1538
6000,-1538
5976,-1536
6040,-1552
6032,-1542
6032,-1542
6056,-1552
6128,-1560
6048,-1550
6088,-1554
6248,-1578
6040,-1546
5968,-1534
6048,-1550
6024,-1548
6056,-1552
5848,-1524
5792,-1504
5872,-1522
5688,-1496
5808,-1506
5936,-1528
5872,-1514
5808,-1518
6040,-1542
5944,-1536
5968,-1542
6024,-1550
6064,-1554
6024,-1546
5944,-1534
5864,-1524
5944,-1532
5960,-1534
6096,-1556
6056,-1554
5984,-1540
6040,-1544
5984,-1538
5840,-1514
5840,-1520
5936,-1538
5880,-1528
6024,-1550
6056,-1548
6000,-1542
5896,-1526
5896,-1528
5888,-1516
5896,-1524
5968,-1538
5848,-1520
5800,-1508
5768,-1504
5872,-1518
5848,-1506
5832,-1506
5816,-1516
5808,-1504
5888,-1512
5816,-1498
5704,-1470
5720,-1470
5720,-1462
5680,-1476
5688,-1488
5792,-1502
5808,-1510
5832,-1520
5840,-1514
5904,-1524
5928,-1526
5968,-1542
5960,-1538
5904,-1532
5976,-1538
6064,-1550
6016,-1546
5928,-1534
5920,-1526
6024,-1544
6008,-1538
5840,-1520
5880,-1520
5824,-1504
5864,-1520
5952,-1534
5928,-1526
6000,-1546
6040,-1548
6048,-1552
5976,-1536
5936,-1534
6008,-1542
5840,-1520
5968,-1542
5928,-1532
5976,-1538
6008,-1544
6032,-1550
5952,-1536
5896,-1524
5872,-1526
5960,-1540
6048,-1552
5864,-1528
5912,-1526
5944,-1528
5864,-1504
5856,-1504
5928,-1528
5920,-1526
6024,-1544
5968,-1536
6016,-1548
6032,-1546
6072,-1550
5992,-1532
6016,-1544
6024,-1542
5864,-1518
5976,-1540
6032,-1552
6056,-1554
6000,-1544
6112,-1560
6048,-1550
5904,-1532
5976,-1544
5864,-1516
5904,-1522
5896,-1518
5896,-1520
5816,-1498
5944,-1524
5920,-1528
5968,-1530
6000,-1540
5952,-1536
6000,-1540
6016,-1548
6072,-1550
6160,-1570
6032,-1546
6072,-1558
5976,-1536
5912,-1516
5944,-1524
6008,-1538
5920,-1532
5912,-1520
5952,-1524
6008,-1534
5992,-1538
5992,-1536
5952,-1538
5984,-1536
5872,-1522
5880,-1516
5936,-1530
6000,-1544
6016,-1542
6032,-1534
5776,-1504
5864,-1518
5864,-1510
5920,-1530
5944,-1526
6064,-1550
6184,-1572
6104,-1558
5984,-1540
6064,-1550
5944,-1532
6000,-1546
6000,-1542
5952,-1534
5744,-1500
5784,-1500
5744,-1494
5656,-1482
5816,-1518
5896,-1526
6016,-1546
5800,-1508
5776,-1502
5824,-1498
5880,-1500
5944,-1520
5984,-1538
6088,-1552
5840,-1514
5936,-1530
5976,-1538
6016,-1542
5984,-1538
6032,-1546
6104,-1556
6096,-1558
6000,-1548
5960,-1540
6024,-1548
6032,-1550
6032,-1544
5992,-1544
5944,-1532
5920,-1518
5904,-1510
5832,-1504
5792,-1488
5784,-1488
5832,-1512
5784,-1510
5888,-1526
6032,-1546
5992,-1542
5920,-1532
5976,-1540
6016,-1542
5920,-1526
5840,-1512
5824,-1516
5872,-1520
5848,-1518
5808,-1510
5808,-1502
6056,-1552
6112,-1554
6120,-1562
5976,-1538
5960,-1536
6048,-1546
6088,-1556
6176,-1568
6048,-1552
6136,-1564
6016,-1542
6024,-1544
6072,-1552
6064,-1550
6096,-1550
5896,-1514
5920,-1528
5976,-1540
5952,-1540
5888,-1524
5960,-1536
6088,-1558
6000,-1542
5824,-1514
5912,-1528
5856,-1516
5952,-1532
5888,-1528
5952,-1532
5936,-1534
5920,-1526
6008,-1546
6040,-1548
6000,-1544
6032,-1550
6136,-1564
6024,-1552
6008,-1546
5952,-1532
5864,-1522
5976,-1538
6136,-1562
6008,-1540
5936,-1524
5904,-1528
6104,-1552
5984,-1540
5976,-1536
5840,-1514
5880,-1524
5792,-1512
5832,-1516
5864,-1524
5992,-1538
5968,-1534
5896,-1530
5856,-1522
5944,-1532
5976,-1538
5952,-1532
5888,-1526
6032,-1548
5976,-1532
5976,-1538
5984,-1534
5928,-1528
5960,-1522
6040,-1532
6016,-1548
6008,-1542
5936,-1532
5960,-1538
5904,-1526
5928,-1528
6040,-1546
5824,-1516
5736,-1494
5904,-1516
5840,-1498
5976,-1518
5872,-1506
5872,-1508
5808,-1500
5920,-1522
5840,-1520
5992,-1542
6000,-1542
5976,-1532
5864,-1516
5848,-1528
5888,-1526
5984,-1544
5912,-1526
5864,-1520
5824,-1504
5936,-1526
5936,-1526
6000,-1536
6000,-1540
5912,-1518
5904,-1526
5864,-1516
5936,-1524
5992,-1530
6056,-1542
6000,-1532
6000,-1536
5912,-1530
5784,-1502
5880,-1520
5880,-1516
5856,-1516
5816,-1510
5792,-1502
5880,-1506
5872,-1510
5856,-1504
5704,-1490
5752,-1492
5752,-1496
5824,-1510
5848,-1520
6032,-1552
5992,-1542
5960,-1540
5984,-1540
5976,-1540
5960,-1536
5872,-1524
5944,-1522
6016,-1544
5912,-1530
5840,-1518
6040,-1544
5888,-1530
5944,-1532
5880,-1520
5920,-1530
5984,-1540
5864,-1520
5936,-1530
5856,-1514
5816,-1508
5976,-1536
5888,-1526
5808,-1508
5744,-1492
5784,-1498
5784,-1496
5960,-1528
5864,-1508
5928,-1510
5960,-1524
5912,-1520
5912,-1510
5888,-1514
5832,-1502
5880,-1528
5872,-1524
5912,-1526
5864,-1518
5832,-1520
6000,-1544
5904,-1530
5936,-1534
5840,-1514
5880,-1506
5888,-1518
5936,-1522
5904,-1526
5976,-1538
6000,-1540
5920,-1528
6088,-1554
6040,-1548
6000,-1542
5976,-1538
5960,-1532
5880,-1514
5880,-1522
5912,-1524
5976,-1526
6040,-1538
5960,-1530
5920,-1530
5920,-1526
5800,-1502
5920,-1530
5840,-1524
5968,-1536
5904,-1530
5784,-1514
5824,-1512
5800,-1504
5728,-1500
5568,-1456
5688,-1476
5776,-1496
5680,-1474
5696,-1484
5912,-1518
5760,-1490
5872,-1500
5904,-1510
5936,-1518
5856,-1516
5848,-1518
5752,-1488
5856,-1520
5976,-1530
6024,-1546
6096,-1556
5968,-1530
5880,-1522
5848,-1522
5824,-1516
5936,-1530
5784,-1492
5904,-1524
5840,-1506
5832,-1508
5760,-1490
5928,-1520
5968,-1534
6000,-1542
5992,-1544
5976,-1546
5944,-1534
5840,-1518
5968,-1536
5960,-1540
6040,-1546
5968,-1536
5992,-1540
5880,-1516
5848,-1514
5720,-1490
5832,-1518
5848,-1520
5936,-1530
5888,-1520
5776,-1508
5880,-1524
5864,-1522
5936,-1532
5904,-1520
5960,-1540
5960,-1540
5976,-1532
5976,-1536
5984,-1542
6104,-1558
6024,-1548
6112,-1562
5968,-1538
5912,-1530
5968,-1536
5904,-1518
5840,-1510
5800,-1500
5832,-1506
5936,-1522
5880,-1516
5968,-1534
5960,-1534
6000,-1538
5824,-1506
5792,-1508
5760,-1502
5848,-1518
5904,-1522
5808,-1508
5808,-1502
5904,-1518
5856,-1508
5952,-1530
6000,-1530
5944,-1522
6048,-1542
6000,-1540
5856,-1522
6032,-1544
6016,-1542
5992,-1540
5952,-1532
5944,-1532
6032,-1534
6000,-1536
5936,-1526
5896,-1522
5920,-1528
5912,-1528
6024,-1542
6088,-1550
5912,-1524
5936,-1522
5968,-1528
5984,-1542
6072,-1552
6040,-1544
6024,-1538
6048,-1542
6040,-1550
6128,-1564
6128,-1564
6096,-1560
6136,-1562
6008,-1546
6064,-1548
6048,-1554
6000,-1550
6056,-1552
5968,-1538
5920,-1530
5928,-1536
5936,-1536
5928,-1528
5984,-1540
5920,-1534
6016,-1544
6000,-1540
5800,-1504
6064,-1552
5920,-1532
5808,-1518
5888,-1528
5904,-1530
5920,-1534
6040,-1552
6048,-1542
6136,-1564
6000,-1542
5984,-1542
5984,-1538
5928,-1536
6000,-1544
5928,-1530
5848,-1520
5856,-1516
5768,-1504
5784,-1494
5840,-1512
5792,-1512
5848,-1504
5952,-1534
5992,-1536
6032,-1542
5888,-1520
5848,-1512
5944,-1530
5920,-1534
6032,-1546
6096,-1562
6064,-1552
6032,-1544
6008,-1526
5952,-1522
5904,-1520
6008,-1540
5912,-1526
5976,-1534
5984,-1532
5936,-1520
5912,-1514
5904,-1524
5864,-1516
6072,-1556
6024,-1546
6032,-1544
5912,-1528
5960,-1528
5792,-1492
5664,-1460
5680,-1460
5888,-1504
5912,-1508
5776,-1500
5688,-1476
5816,-1510
5832,-1512
5800,-1506
5848,-1520
6024,-1546
5896,-1518
5944,-1530
6032,-1544
5984,-1534
6056,-1552
5984,-1540
6008,-1548
6120,-1564
5992,-1542
6096,-1558
6096,-1548
6040,-1548
6024,-1548
5928,-1526
5896,-1514
5936,-1530
5720,-1496
5960,-1532
5872,-1510
5816,-1496
5800,-1496
5728,-1486
5816,-1508
5920,-1522
5912,-1526
6032,-1546
6144,-1566
6200,-1574
6064,-1554
6000,-1544
5960,-1534
5920,-1526
5816,-1502
5728,-1488
5920,-1514
5912,-1526
5832,-1502
5808,-1502
5768,-1492
5888,-1510
5968,-1526
5904,-1516
5992,-1546
6112,-1560
6008,-1542
6008,-1544
6032,-1544
6048,-1548
5992,-1542
6088,-1558
6000,-1548
6080,-1552
6096,-1554
6000,-1544
6096,-1554
6032,-1542
6016,-1536
5880,-1512
5976,-1532
5936,-1534
5928,-1530
5928,-1528
5936,-1530
5936,-1530
5928,-1530
5832,-1512
5896,-1524
5904,-1526
5896,-1528
6000,-1544
6000,-1542
6032,-1546
6016,-1550
6008,-1544
6032,-1546
5952,-1540
5816,-1518
6008,-1540
6072,-1544
6000,-1540
5992,-1544
5880,-1522
5976,-1534
5880,-1512
5864,-1528
5816,-1518
5896,-1516
5752,-1506
5776,-1502
5696,-1488
5816,-1512
5784,-1498
5880,-1520
5840,-1518
5840,-1514
5944,-1540
5880,-1524
5840,-1510
5728,-1488
5928,-1528
5856,-1510
5864,-1510
5856,-1508
5912,-1514
5912,-1532
5976,-1544
6016,-1548
6024,-1550
6032,-1546
6024,-1550
5832,-1520
5832,-1512
5872,-1514
5936,-1528
5904,-1520
5912,-1526
5904,-1530
5952,-1536
5944,-1538
6000,-1546
6056,-1556
6040,-1546
5960,-1534
5984,-1534
6056,-1550
5984,-1532
6056,-1546
6016,-1542
5856,-1504
5912,-1518
5832,-1496
5864,-1500
5720,-1476
5888,-1504
5856,-1502
5936,-1510
6008,-1514
5952,-1514
5848,-1508
5864,-1508
5856,-1494
5888,-1510
5808,-1486
5896,-1514
5952,-1534
6048,-1548
6088,-1556
5856,-1522
5872,-1524
5832,-1514
5768,-1512
5928,-1532
5832,-1520
5800,-1520
