Energy, Magnetisation
1224,-90
1264,-174
1416,-94
1272,-2
1264,14
1240,-2
1232,-46
1624,30
1592,48
1544,58
1544,-32
1480,16
1400,26
1512,20
1328,2
1448,-34
1312,122
1296,108
1352,74
1344,42
1368,52
1504,90
1112,68
1608,146
1272,38
1432,32
1296,-30
1512,36
1208,-54
1472,34
1424,-24
1416,28
1632,20
1440,48
1216,52
1256,70
1416,26
1432,28
1264,-48
1320,-36
1240,-40
1416,-48
1496,-116
1384,-92
1576,-140
1296,74
1296,100
1664,52
1504,-22
1456,20
1576,10
1440,-70
1424,-72
1232,-16
1056,30
1168,30
1392,24
1240,-28
1328,-94
1320,14
1224,16
1528,-36
1312,-6
1224,8
1176,-74
1128,-56
1336,-56
1120,-88
1368,32
1408,-36
1352,-80
1528,-38
1376,18
1568,52
1552,36
1272,-52
1368,26
1152,54
1136,74
1504,86
1360,-38
1384,-54
1264,-4
1296,-8
1424,-2
1448,-60
1328,108
1200,78
1376,102
1352,22
1536,44
1464,34
1432,102
1184,24
1256,8
1456,-12
1304,60
1304,40
1512,44
1536,52
1496,52
1352,16
1416,106
1480,114
1328,32
1240,12
1344,16
1264,-2
1352,-22
1208,106
1264,52
1272,-54
1296,-54
1240,-42
1336,30
1256,-62
1472,-42
1144,-32
1328,-126
1424,-68
1440,-10
1408,108
1344,86
1240,64
1408,76
1480,68
1264,8
1144,-38
1272,-24
1280,8
1408,-4
1240,-30
1408,-38
1288,-38
1680,130
1312,20
1464,140
1344,-10
1296,-10
1576,-18
1568,-114
1128,-32
1248,-8
1208,-6
1056,2
1384,-12
1264,-6
1344,-26
1488,-30
1432,-26
1320,8
1304,-76
1088,-72
1056,-56
1024,-72
1248,-66
1216,-70
1528,-168
1328,-24
1504,-26
1312,64
1624,166
1536,112
1296,54
1400,10
1640,-54
1432,-86
1296,16
1448,92
1336,60
1304,40
1520,62
1288,-68
1320,-26
1416,-70
1544,-40
1440,36
1592,-6
1480,32
1240,110
1080,-10
1160,-32
1280,-6
1304,-42
1424,-74
1272,-78
1248,-16
1344,10
1336,60
1472,24
1432,-22
1440,-38
1288,-70
1328,-166
1640,-120
1336,-60
1448,20
1416,-34
1464,52
1064,62
1120,10
1312,32
1256,84
1512,24
1392,36
1232,-32
1320,-52
1144,-10
1240,-18
1352,8
1528,8
1168,-24
1248,24
1336,30
1264,12
1216,154
1440,122
1512,140
1440,28
1352,98
1496,86
1328,36
1520,2
1360,10
1488,18
1296,-70
1520,-78
1592,-24
1400,28
1352,0
1424,-6
1200,-50
1416,8
1440,36
1488,-6
1352,-56
1392,-4
1488,68
1408,16
1328,-24
1576,-78
1432,-20
1432,-42
1336,-120
1192,-80
1408,-72
1376,-110
1240,14
1384,-26
1592,-46
1424,14
1448,88
1392,54
1392,-32
1128,-110
1184,-56
1160,40
1216,86
1328,60
1184,114
1256,192
1432,22
1520,-78
1192,-68
1264,-140
1248,-114
1280,-108
1432,-130
1368,-146
1352,-136
1392,24
1320,-16
1496,-84
1352,-120
1160,-92
1384,-118
1080,-72
1480,-12
1512,32
1616,-40
1328,-54
1344,36
1312,98
1048,72
1320,50
1152,60
1368,70
1416,40
1520,74
1480,-2
1272,70
1304,74
1360,-6
1432,4
1200,12
1440,-8
1488,-66
1480,-30
1432,-30
1400,-20
1368,8
1400,58
1368,6
1168,-28
1312,8
1296,54
1192,-18
1264,-48
1280,-28
1288,46
1232,60
1376,-4
1424,50
1496,-20
1496,-102
1576,-2
1336,42
1448,72
1400,96
1400,112
1336,48
1512,48
1456,74
1320,24
1224,-62
1200,-18
1280,14
1216,52
1360,10
1352,-8
1200,138
1336,90
1432,-2
1240,-62
1280,-78
1504,-88
1376,-72
1432,-58
1440,-38
1472,-14
1464,-30
1456,-14
1384,-32
1392,-72
1176,-40
1456,18
1456,-14
1312,0
1432,-52
1312,-58
1296,-104
1528,-36
1328,-28
1320,-16
1440,-32
1360,-122
1208,-182
1288,-34
1048,-74
1264,4
1064,74
1208,50
1304,-34
1296,6
1280,-18
1384,-48
1248,-34
1624,-20
1504,-32
1344,-30
1288,30
1392,-2
1432,-32
1208,28
1352,12
1488,12
1280,82
1224,82
1584,-112
1416,-44
1488,38
1560,88
1480,50
1432,38
1232,86
1272,-62
1408,-106
1472,-76
1456,-10
1440,-22
1512,-82
1504,-24
1640,-54
1456,-94
1208,-2
1440,-10
1520,28
1264,6
1352,-32
1408,72
1288,46
1208,32
1312,38
1352,26
1280,16
1424,86
1496,106
1264,34
1224,58
1336,44
1176,8
1280,8
1304,36
1456,30
1376,-78
1384,-88
1392,-90
1336,-74
1440,-100
1376,-102
1480,-42
1360,-40
1224,-92
1480,-24
1288,30
1368,58
1320,6
1296,66
1336,36
1376,12
1568,-2
1352,24
1504,104
1568,58
1320,20
1216,-12
1408,64
1224,96
1192,10
1392,6
1352,-40
1464,12
1512,16
1560,26
1392,46
1568,82
1240,82
1208,12
1240,-6
1416,-18
1400,26
1392,26
1456,2
1504,84
1304,60
1608,-12
1368,-8
1312,-52
1392,34
1344,-26
1448,14
1256,50
1168,52
1328,64
1488,106
1440,86
1304,124
1272,124
1304,56
1192,66
1536,2
1376,64
1424,16
1304,-26
1592,-46
1400,50
1184,44
1160,92
1392,-16
1368,-64
1272,-40
1304,-78
1472,-38
1544,-18
1200,-50
1280,-26
1400,-30
1344,82
1288,92
1152,36
1048,28
1520,-88
1616,-96
1376,-50
1384,-124
1360,-106
1360,-58
1416,-94
1704,-80
1360,-154
1280,-100
1264,28
1536,-4
1312,18
1208,116
1408,112
1416,176
1368,32
1464,-46
1144,32
1456,50
1408,94
1472,36
1288,86
1136,60
1336,18
1176,40
1216,138
1448,106
1288,38
1464,4
1512,60
1368,-74
1296,-62
1568,-18
1272,-22
1328,46
1384,66
1328,42
1416,46
1464,74
1760,176
1560,58
1264,90
1296,64
1352,-72
1304,-48
1328,26
1384,20
1632,170
1392,24
1320,64
1376,50
1344,8
1432,-26
1360,-68
1432,-92
1344,-96
1264,-10
1264,-60
1320,-2
1320,90
1224,64
1200,20
1232,-6
1480,106
1384,72
1280,58
1240,30
1280,42
1352,88
1216,132
1464,162
1392,46
1256,-28
1560,4
1472,-86
1456,-22
1064,-4
1192,-70
1208,36
1336,68
1536,126
1416,96
1320,68
1312,24
1168,-54
1400,30
1512,10
1320,60
1216,-10
1376,28
1512,110
1376,128
1320,16
1256,88
1264,52
1448,30
1344,94
1368,-74
1504,-68
1344,-32
1256,-60
1568,-88
1544,-108
1272,-40
1296,8
1160,50
1248,6
1448,22
1256,50
1152,72
1096,-6
1136,-94
1472,-52
1296,-104
1232,-62
1272,66
1416,2
1280,74
1432,-48
1368,4
1272,12
1552,-10
1352,-24
1472,68
1368,50
1464,40
1296,66
1432,34
1568,12
1256,42
1336,22
1384,30
1616,24
1304,-24
1200,-72
1336,46
1648,82
1272,0
1344,58
1400,-6
1408,6
1304,-16
1560,48
1368,-36
1424,-10
1352,52
1312,34
1488,106
1168,-16
1416,-12
1432,-20
1240,24
1392,76
1240,8
1392,22
1088,44
1256,138
1224,8
1264,2
1272,-22
1512,-8
1432,-8
1088,-44
1432,-68
1440,-56
1528,-4
1712,-10
1208,12
1264,-14
1504,16
1376,34
1352,88
1600,42
1376,34
1352,20
1408,24
1480,46
1376,62
1232,24
1360,18
1368,38
1400,-24
1176,-88
1456,-122
1432,-66
1488,-76
1504,-8
1152,64
1336,-18
1424,-28
1368,-62
1424,-30
1432,-96
1168,-30
1240,-36
1368,-40
1288,-62
1336,-62
1488,-100
1256,-28
1120,-30
1272,-42
1464,-58
1104,40
1344,-54
1472,-12
1224,60
1272,66
1288,62
1280,112
1056,-12
1312,-26
1280,-80
1408,26
1392,56
1248,-26
1496,-104
1360,-18
1488,-20
1408,-120
1232,-54
1440,-70
1384,-104
1464,-96
1304,-66
1240,-4
1136,-22
1296,20
1416,2
1456,-54
1464,80
1296,-66
1392,-12
1360,58
1264,50
1232,18
1432,-6
1440,4
1600,148
1368,70
1344,116
1440,22
1528,60
1520,4
1320,60
1336,74
1376,10
1528,68
1656,-12
1472,12
1480,-44
1408,-40
1552,24
1288,14
1424,-40
1344,-2
1304,-84
1384,-86
1448,-56
1376,22
1336,-92
1408,-56
1624,-82
1608,-108
1504,-130
1440,-78
1256,-36
1352,-14
1192,-48
1360,16
1408,-28
1336,38
1384,54
1296,60
1216,-44
1464,-48
1424,54
1360,104
1248,56
1416,-6
1608,-52
1392,-2
1488,-28
1328,-28
1152,-20
1384,6
1272,-50
1488,-78
1536,-86
1264,-94
1280,-10
1376,10
1352,52
1416,142
1432,76
1544,130
1592,114
1208,180
1392,260
1264,188
1416,284
1448,272
1344,226
1464,234
1192,150
1392,52
1536,56
1624,100
1512,30
1408,-2
1328,32
1264,-28
1264,28
1304,88
1128,8
1392,24
1296,146
1376,170
1336,106
1488,58
1264,56
1432,68
1456,66
1568,42
1368,84
1288,36
1384,50
1256,46
1104,28
1264,8
1320,8
1152,-14
1456,30
1224,32
1184,128
1440,96
1440,22
1472,10
1376,74
1456,52
1456,30
1424,50
1536,-4
1224,6
1520,-4
1440,-92
1264,-50
1352,2
1344,76
1408,26
1496,10
1416,-32
1392,-64
1328,-62
1320,-94
1464,-118
1448,-74
1096,-2
1456,2
1312,32
960,-48
1184,-96
1168,-62
1552,-56
1576,-42
1304,-32
1336,14
1304,0
1264,38
1280,-62
1440,-72
1656,-158
1200,-100
1432,-46
1432,42
1352,48
1304,4
1216,-90
1536,-146
1416,-76
1312,-60
1376,-48
1240,-32
1304,26
1272,-32
1288,-52
1272,-2
1544,66
1176,-76
1280,-78
1296,-84
1768,-138
1440,-58
1360,-20
1336,-88
1224,-68
1360,-36
1408,-16
1416,-52
1384,-30
1304,-52
1392,-38
1360,-4
1424,30
1336,98
1312,90
1408,18
1280,60
1288,26
1368,-14
1592,-82
1440,-136
1368,-44
1096,6
1464,4
1272,48
1376,26
1560,34
1464,-70
1360,42
1472,56
1616,74
1240,38
1232,-14
1376,-104
1248,-68
1456,-6
1328,0
1536,-72
1400,-64
1328,-62
1376,-86
1376,38
1416,24
1200,-8
1352,-24
1232,-10
1432,60
1488,100
1280,82
1392,62
1360,-12
1224,24
1096,46
1216,10
1264,-36
1216,2
1544,10
1336,-64
1216,-18
1384,-8
1464,84
1432,84
1496,6
1416,-8
1288,4
1568,36
1424,90
1320,30
1160,-6
1440,26
1272,116
1344,48
1424,46
1464,-22
1208,30
1280,0
1328,-46
1608,-114
1560,-2
1320,50
1264,26
1328,64
1352,38
1552,18
1448,2
1664,-54
1368,-50
1376,-86
1512,-30
1320,62
1456,-86
1456,-60
1448,-32
1288,-44
1288,-6
1136,-4
1384,-52
1376,-2
1488,-56
1320,14
1296,-40
1432,-52
1360,26
1336,-20
1560,14
1496,100
1264,188
1272,102
1600,58
1208,-32
1208,54
1296,74
1256,72
1336,60
1392,-34
1288,-28
1520,-54
1376,16
1448,-118
1328,-104
1504,-52
1456,-48
1352,-40
1184,70
1224,12
1320,12
1248,8
1448,74
1416,48
1536,120
1496,46
1520,34
1216,-26
1384,14
1288,80
1480,46
1392,38
1360,42
1320,-24
1232,-8
1304,-2
1288,-90
1544,4
1496,144
1104,52
1152,-14
1296,64
1488,70
1376,-36
1128,34
1320,60
1360,16
1328,-70
1280,-20
1512,10
1768,36
1648,52
1464,152
1776,118
1496,60
1208,-6
1344,150
1248,78
1248,-4
1376,102
1352,82
1320,2
1344,-38
1352,-18
1360,-54
1272,2
1312,12
1384,74
1000,56
1264,-18
1192,14
1520,-70
1536,-46
1296,38
1368,26
1352,72
1696,18
1224,-14
1280,-20
1368,48
1224,-26
1424,-38
1200,28
1488,-4
1312,16
1384,126
1464,102
1256,44
1536,30
1168,34
1376,0
1120,-4
1288,26
1432,-112
1344,-146
1272,-148
1288,-140
1408,-148
1464,-102
1496,-76
1152,-36
1232,-48
1272,-74
1288,-28
1208,84
1144,40
1392,86
1216,44
1408,56
1376,8
1544,82
1576,-10
1552,110
1504,176
1496,252
1416,124
1240,74
1320,40
1360,20
1376,40
1424,72
1392,184
1264,38
1264,62
1200,10
1232,76
1280,-10
1120,-46
1176,116
1360,46
1472,-28
1232,-24
1208,6
1224,34
1208,-16
1360,-2
1328,-12
1376,18
1560,22
1568,28
1456,14
1200,-14
1376,-134
1360,-38
1400,-152
1472,-160
1440,-72
1552,-94
1320,-84
1304,-50
1368,-42
1328,108
1224,-22
1176,46
1360,64
1288,68
1496,56
1384,-34
1328,-10
1440,-140
1576,-96
1280,-46
1280,-38
1336,2
1472,-32
1360,-68
1632,-78
1416,-96
1408,-24
1328,26
1080,44
1208,-64
1392,-50
1272,0
1432,-72
1528,-108
1344,-114
1304,12
1400,-8
1472,-30
1624,-96
1480,-78
1376,-66
1392,-30
1360,30
1184,128
1296,108
1280,80
1152,136
1296,54
1376,-82
1416,-78
1408,50
1392,48
1392,30
1448,116
1344,100
1496,-38
1576,-136
1432,-16
1312,28
1384,26
1560,-70
1304,-26
1408,128
1288,82
1296,74
1360,84
1280,136
1440,142
1504,114
1320,60
1416,42
1392,16
1528,62
1552,24
1384,94
1192,76
1344,98
1456,66
1376,80
1488,42
1248,10
1264,68
1368,66
1352,86
1552,160
1424,182
1448,248
1360,270
1504,194
1360,146
1440,120
1392,114
1392,-52
1440,26
1288,0
1392,40
1416,6
1256,70
1320,16
1616,-42
1496,-90
1328,-4
1368,-4
1440,-68
1392,-20
1360,-10
1504,-84
1488,-86
1352,14
1456,32
1440,6
1208,54
1144,12
1408,-62
1400,-158
1280,-54
1304,28
1344,88
1264,42
1328,38
1448,-90
1248,0
1136,72
1432,58
1296,130
1368,78
1296,-82
1352,-16
1408,-28
1640,14
1504,128
1384,168
1432,88
1264,108
1368,68
1432,52
1376,42
1416,14
1440,24
1544,10
1248,-76
1312,-58
1168,-2
1296,60
1504,122
1544,108
1208,28
1304,32
1432,50
1424,64
1312,-2
1584,-82
1464,-44
1296,-126
1448,-118
1392,-32
1504,-66
1392,20
1408,-32
1488,-12
1360,66
1528,40
1296,-16
1288,42
1480,58
1528,32
1336,-66
1296,34
1320,-28
1312,48
1216,66
1320,62
1472,50
1344,16
1408,4
1432,28
1376,-40
1224,-22
1448,38
1352,14
1200,0
1136,24
1360,-14
1304,-40
1344,-58
1400,-58
1568,14
1360,-58
1496,-24
1480,-50
1288,-140
1376,-162
1248,-106
1160,-40
1256,-28
1272,12
1344,-4
1248,-22
1256,-10
1264,4
1504,76
1320,-16
1216,-46
1344,-66
1256,-22
1200,-60
1184,-94
1520,-124
1384,-42
1240,-16
1432,-72
1328,-34
1304,2
1448,-40
1424,8
1496,134
1376,180
1392,78
1472,72
1496,12
1456,16
1432,-54
1368,-4
1480,-40
1656,-18
1528,-14
1536,46
1384,30
1072,42
1512,52
1464,26
1464,60
1656,78
1560,98
1672,-8
1360,-78
1344,-72
1480,-90
1280,-146
1152,20
1456,-30
1448,-4
1320,22
1480,68
1136,38
1368,-36
1456,12
1440,-24
1216,-40
1088,-54
1448,-68
1336,-78
1416,-8
1456,-2
1384,-28
1576,-18
1336,24
1200,-10
1424,62
1320,20
1424,-22
1608,-30
1336,-122
1480,-102
1384,-74
1288,36
1328,36
1288,110
1408,90
1424,60
1176,-18
1344,-120
1240,-164
1496,-62
1360,-80
1304,-82
1216,-112
1288,-46
1464,-46
1200,-48
1560,-42
1352,-40
1528,-2
1568,-82
1480,-26
1368,18
1472,120
1480,20
1456,8
1344,-18
1464,-18
1504,28
1480,-54
1288,-36
1320,-58
1504,32
1248,36
1464,-34
1416,70
1304,24
1368,-60
1392,6
1392,-20
1648,-12
1352,54
1216,70
1368,42
1032,48
1128,20
1192,6
1768,-118
1400,-108
1608,-48
1264,-52
1392,-18
1472,8
1304,-46
1328,-56
1328,60
1448,200
1472,190
1560,28
1328,64
1488,32
1440,14
1320,86
1392,28
1320,94
1248,-48
1128,-72
1408,-56
1320,-12
1344,-8
1176,18
1480,-14
1680,-52
1504,-2
1496,6
1296,20
1464,26
1472,96
1336,68
1496,16
1256,-30
1424,-20
1272,14
1456,-34
1432,-30
1208,-52
1512,-134
1432,-108
1432,-34
1480,26
1288,34
1384,-58
1360,-112
920,-22
1272,-60
1360,-24
1096,-32
1384,30
1488,96
1456,2
1384,-22
1360,68
1352,40
1312,94
1360,82
1304,60
1408,8
1312,-44
1296,-206
1560,-126
1440,-98
1528,-78
1656,-100
1432,-38
1336,-62
1288,8
1296,-10
1352,38
1184,-44
1400,-68
1320,-20
1528,-42
1304,-110
1464,-140
1536,-48
1192,-114
1232,-118
1440,-150
1504,-104
1416,-66
1544,-82
1384,10
1488,-24
1296,-38
1648,-100
1424,-18
1392,-32
1312,-40
1304,-76
1304,-124
1344,-14
1272,-18
1472,-78
1512,-96
1440,70
1408,112
1288,-26
1432,-58
1456,-146
1352,-116
1272,-68
1248,-94
1112,-24
1296,100
1544,-16
1272,78
1256,60
1288,130
1200,42
1360,24
1248,26
1472,24
1232,58
1408,20
1280,28
1240,-72
1344,16
1392,-22
1272,-62
1400,-70
1288,24
1256,-76
1248,-24
1312,28
1336,98
1352,56
1328,4
1136,-2
1496,-56
1472,-76
1312,-28
1056,-44
1424,28
1360,-30
1312,-68
1352,-40
1464,36
1496,12
1160,30
1536,-40
1440,-52
